20220531084707080,31.97740633,118.76444150,50.00,4.50,47586
20220531084708000,31.97740950,118.76444100,50.00,5.82,47762
20220531084708000,31.97740950,118.76444100,50.00,5.82,47794
20220531084708020,31.97741133,118.76444033,50.00,4.52,47951
20220531084708020,31.97741133,118.76444033,49.90,4.52,47983
20220531084708040,31.97741367,118.76444033,49.90,4.22,48153
20220531084708040,31.97741367,118.76444033,49.90,4.22,48185
20220531084708060,31.97741650,118.76444083,49.90,4.82,48351
20220531084708060,31.97741650,118.76444083,50.10,4.82,48383
20220531084708080,31.97741883,118.76444033,50.10,4.65,48559
20220531084708080,31.97741883,118.76444033,50.10,4.65,48592
20220531084709000,31.97742133,118.76443983,50.10,5.35,48757
20220531084709000,31.97742133,118.76443983,49.90,5.35,48789
20220531084709020,31.97742300,118.76443867,49.90,4.44,48959
20220531084709020,31.97742300,118.76443867,49.80,4.44,48991
20220531084709040,31.97742517,118.76443833,49.80,4.48,49158
20220531084709040,31.97742517,118.76443833,49.70,4.48,49190
20220531084709060,31.97742850,118.76443750,49.70,6.09,49357
20220531084709060,31.97742850,118.76443750,49.70,6.09,49389
20220531084709080,31.97743100,118.76443717,49.70,5.32,49548
20220531084709080,31.97743100,118.76443717,49.70,5.32,49580
20220531084710000,31.97743367,118.76443700,49.70,5.37,49760
20220531084710000,31.97743367,118.76443700,49.70,5.37,49792
20220531084710020,31.97743500,118.76443633,49.70,4.00,49956
20220531084710020,31.97743500,118.76443633,49.50,4.00,49988
20220531084710040,31.97743683,118.76443583,49.50,4.22,50157
20220531084710040,31.97743683,118.76443583,49.40,4.22,50189
20220531084710060,31.97744000,118.76443550,49.40,5.63,50354
20220531084710060,31.97744000,118.76443550,49.40,5.63,50386
20220531084710080,31.97744133,118.76443500,49.40,3.89,50551
20220531084711000,31.97744433,118.76443500,49.40,4.83,50753
20220531084711020,31.97744567,118.76443300,49.40,4.46,50983
20220531084711040,31.97744833,118.76443250,49.40,4.72,51154
20220531084711040,31.97744833,118.76443250,49.20,4.72,51186
20220531084711060,31.97745200,118.76443183,49.20,6.41,51354
20220531084711060,31.97745200,118.76443183,49.30,6.41,51386
20220531084711080,31.97745333,118.76443083,49.30,4.65,51564
20220531084711080,31.97745333,118.76443083,49.00,4.65,51596
20220531084712000,31.97745617,118.76443067,49.00,5.43,51764
20220531084712000,31.97745617,118.76443067,49.00,5.43,51796
20220531084712020,31.97745783,118.76443033,49.00,3.80,51958
20220531084712040,31.97746033,118.76443000,49.00,4.44,52147
20220531084712060,31.97746317,118.76442883,49.00,5.93,52353
20220531084712060,31.97746317,118.76442883,48.80,5.93,52385
20220531084712080,31.97746450,118.76442783,48.80,4.46,52553
20220531084712080,31.97746450,118.76442783,48.60,4.46,52585
20220531084713000,31.97746750,118.76442683,48.60,5.87,52754
20220531084713000,31.97746750,118.76442683,48.50,5.87,52786
20220531084713020,31.97746917,118.76442583,48.50,4.76,52959
20220531084713020,31.97746917,118.76442583,48.40,4.76,52991
20220531084713040,31.97747150,118.76442450,48.40,5.17,53158
20220531084713040,31.97747150,118.76442450,48.40,5.17,53190
20220531084713060,31.97747433,118.76442350,48.40,6.20,53349
20220531084713060,31.97747433,118.76442350,48.20,6.20,53381
20220531084713080,31.97747533,118.76442317,48.20,3.57,53552
20220531084714000,31.97747850,118.76442333,48.20,5.35,53764
20220531084714020,31.97747983,118.76442217,48.20,3.98,53958
20220531084714040,31.97748233,118.76442167,48.20,4.26,54164
20220531084714060,31.97748583,118.76442100,48.20,5.96,54369
20220531084714060,31.97748583,118.76442100,48.10,5.96,54401
20220531084714080,31.97748800,118.76442033,48.10,4.72,54568
20220531084714080,31.97748800,118.76442033,48.00,4.72,54600
20220531084715000,31.97749100,118.76442017,48.00,5.59,54755
20220531084715000,31.97749100,118.76442017,47.90,5.59,54787
20220531084715020,31.97749233,118.76441850,47.90,4.72,54963
20220531084715020,31.97749233,118.76441850,47.60,4.72,54995
20220531084715040,31.97749450,118.76441817,47.60,4.44,55164
20220531084715060,31.97749733,118.76441783,47.60,5.07,55359
20220531084715060,31.97749733,118.76441783,47.60,5.07,55391
20220531084715080,31.97749950,118.76441683,47.60,5.24,55559
20220531084715080,31.97749950,118.76441683,47.40,5.24,55591
20220531084716000,31.97750200,118.76441583,47.40,5.54,55759
20220531084716000,31.97750200,118.76441583,47.20,5.54,55791
20220531084716020,31.97750483,118.76441533,47.20,5.28,55957
20220531084716020,31.97750483,118.76441533,47.30,5.28,55989
20220531084716040,31.97750717,118.76441450,47.30,4.91,56160
20220531084716040,31.97750717,118.76441450,47.30,4.91,56192
20220531084716060,31.97750983,118.76441233,47.30,6.30,56363
20220531084716060,31.97750983,118.76441233,47.10,6.30,56395
20220531084716080,31.97751233,118.76441217,47.10,4.89,56567
20220531084716080,31.97751233,118.76441217,47.10,4.89,56599
20220531084717000,31.97751500,118.76441100,47.10,5.37,56759
20220531084717000,31.97751500,118.76441100,47.00,5.37,56791
20220531084717020,31.97751683,118.76440950,47.00,4.93,56964
20220531084717020,31.97751683,118.76440950,46.80,4.93,56996
20220531084717040,31.97751883,118.76440867,46.70,4.93,57201
20220531084717060,31.97752117,118.76440717,46.70,5.06,57358
20220531084717060,31.97752117,118.76440717,46.60,5.06,57390
20220531084717080,31.97752300,118.76440567,46.60,4.76,57562
20220531084717080,31.97752300,118.76440567,46.50,4.76,57594
20220531084718000,31.97752567,118.76440467,46.50,4.98,57773
20220531084718000,31.97752567,118.76440467,46.40,4.98,57805
20220531084718020,31.97752783,118.76440383,46.40,4.83,57956
20220531084718020,31.97752783,118.76440383,46.40,4.83,57988
20220531084718040,31.97752967,118.76440267,46.40,4.44,58154
20220531084718040,31.97752967,118.76440267,46.30,4.44,58220
20220531084718060,31.97753200,118.76440033,46.30,5.65,58349
20220531084718060,31.97753200,118.76440033,46.00,5.65,58381
20220531084718080,31.97753383,118.76439950,46.00,4.48,58554
20220531084718080,31.97753383,118.76439950,46.00,4.48,58586
20220531084719000,31.97753583,118.76439883,46.00,4.39,58747
20220531084719000,31.97753583,118.76439883,45.80,4.39,58779
20220531084719020,31.97753800,118.76439683,45.80,5.15,58955
20220531084719020,31.97753800,118.76439683,45.80,5.15,58987
20220531084719040,31.97753850,118.76439500,45.80,3.56,59154
20220531084719060,31.97754083,118.76439300,45.80,5.04,59349
20220531084719080,31.97754250,118.76439233,45.80,3.74,59553
20220531084720000,31.97754467,118.76439083,45.80,4.56,59758
20220531084720020,31.97754633,118.76438850,45.80,5.02,59966
20220531084720020,31.97754633,118.76438850,45.70,5.02,59999
20220531084720040,31.97754633,118.76438533,45.70,4.13,60152
20220531084720040,31.97754633,118.76438533,45.40,4.13,60184
