2022-05-2907:32:51.010,32.10561867,118.86319983,36.80,44.50
2022-05-2907:32:51.030,32.10564033,118.86320850,36.80,45.43
2022-05-2907:32:51.030,32.10564033,118.86320850,36.60,45.43
2022-05-2907:32:51.050,32.10566283,118.86321517,36.60,46.21
2022-05-2907:32:51.050,32.10566283,118.86321517,36.50,46.21
2022-05-2907:32:51.070,32.10568600,118.86322200,36.50,47.39
2022-05-2907:32:51.090,32.10570900,118.86323000,36.50,47.86
2022-05-2907:32:51.090,32.10570900,118.86323000,36.50,47.86
2022-05-2907:32:52.010,32.10573167,118.86324017,36.50,48.30
2022-05-2907:32:52.010,32.10573167,118.86324017,36.40,48.30
2022-05-2907:32:52.030,32.10575417,118.86325233,36.40,49.10
2022-05-2907:32:52.030,32.10575417,118.86325233,36.50,49.10
2022-05-2907:32:52.050,32.10577617,118.86326633,36.50,50.24
2022-05-2907:32:52.050,32.10577617,118.86326633,36.70,50.24
2027-27-8907:32:52.070,32.10579667,118.86328400,36.70,51.32
2027-27-8907:32:52.070,32.10579667,118.86328400,36.90,51.32
2022-05-2907:32:52.090,32.10581500,118.86330500,36.90,51.30
2022-05-2907:32:52.090,32.10581500,118.86330500,37.00,51.30
2022-05-2907:32:53.010,32.10583050,118.86332783,37.00,50.58
2022-05-2907:32:53.010,32.10583050,118.86332783,37.10,50.58
2022-05-2907:32:53.030,32.10584400,118.86335333,37.10,51.24
2022-05-2907:32:53.030,32.10584400,118.86335333,37.10,51.24
2022-05-2907:32:53.050,32.10585550,118.86338083,37.10,52.63
2022-05-2907:32:53.050,32.10585550,118.86338083,37.20,52.63
2022-05-2907:32:53.070,32.10586217,118.86340850,37.20,49.95
2022-05-2907:32:53.090,32.10586433,118.86343467,37.20,45.76
2022-05-2907:32:53.090,32.10586433,118.86343467,37.50,45.76
2022-05-2907:32:54.010,32.10586350,118.86345933,37.50,42.17
2022-05-2907:32:54.010,32.10586350,118.86345933,37.80,42.17
2022-05-2907:32:54.030,32.10585800,118.86348167,37.80,38.35
2022-05-2907:32:54.030,32.10585800,118.86348167,37.80,38.35
2022-05-2907:32:54.050,32.10584850,118.86350067,37.80,37.11
2022-05-2907:32:54.050,32.10584850,118.86350067,38.00,37.11
2022-05-2907:32:54.070,32.10583667,118.86351717,38.00,35.63
2022-05-2907:32:54.070,32.10583667,118.86351717,38.00,35.63
2022-05-2907:32:54.090,32.10582217,118.86352917,38.00,34.02
2022-05-2907:32:54.090,32.10582217,118.86352917,37.90,34.02
2022-05-2907:32:55.010,32.10580667,118.86353567,37.90,31.65
2022-05-2907:32:55.010,32.10580667,118.86353567,37.70,31.65
2022-05-2907:32:55.030,32.10579217,118.86353800,37.70,28.47
2022-05-2907:32:55.030,32.10579217,118.86353800,37.70,28.47
2022-05-2907:32:55.050,32.10577917,118.86353533,37.70,25.26
2022-05-2907:32:55.050,32.10577917,118.86353533,37.70,25.26
2022-05-2907:32:55.070,32.10576750,118.86353050,37.70,24.61
2022-05-2907:32:55.090,32.10575750,118.86352233,37.70,23.76
2022-05-2907:32:56.010,32.10574783,118.86351233,37.70,25.80
2022-05-2907:32:56.010,32.10574783,118.86351233,37.60,25.80
2022-05-2907:32:56.030,32.10573900,118.86350067,37.60,27.08
2022-05-2907:32:56.030,32.10573900,118.86350067,37.70,27.08
2022-05-2907:32:56.050,32.10573100,118.86348700,37.70,28.56
2022-05-2907:32:56.050,32.10573100,118.86348700,37.60,28.56
2022-05-2907:32:56.070,32.10572367,118.86347200,37.60,29.67
2022-05-2907:32:56.070,32.10572367,118.86347200,37.60,29.67
2022-05-2907:32:56.090,32.10571700,118.86345600,37.60,30.61
2022-05-2907:32:56.090,32.10571700,118.86345600,37.50,30.61
2022-05-2907:32:57.010,32.10571050,118.86343917,37.50,31.22
2022-05-2907:32:57.010,32.10571050,118.86343917,37.50,31.22
2022-05-2907:32:57.030,32.10570350,118.86342233,37.50,31.98
2022-05-2907:32:57.030,32.10570350,118.86342233,37.50,31.98
2022-05-2907:32:57.050,32.10569467,118.86340717,37.50,31.37
2022-05-2907:32:57.050,32.10569467,118.86340717,37.50,31.37
2022-05-2907:32:57.070,32.10568367,118.86339367,37.50,31.84
2022-05-2907:32:57.070,32.10568367,118.86339367,37.40,31.84
2022-05-2907:32:57.090,32.10567150,118.86338483,37.40,28.98
2022-05-2907:32:57.090,32.10567150,118.86338483,37.30,28.98
2022-05-2907:32:58.010,32.10565600,118.86337950,37.30,31.84
2022-05-2907:32:58.010,32.10565600,118.86337950,37.30,31.84
2022-05-2907:32:58.030,32.10564050,118.86337833,37.30,30.82
2022-05-2907:32:58.030,32.10564050,118.86337833,37.10,30.82
